,X,Y,GDD_2P67,inside_pol,Target,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
933,651141.0,5909036.68453892,13.48,0.0,0,27,30,33,34,34,32,29,25,21,18,15,13,11,10,8,7,5,6,8,11,14,15,14,11,9,8,8,9,10,11,12,13,12,10,8,6,6,7,6,5,4,4,4,5,5,5,5,4,3,2,2,2,3,4,5,5,4,3,3,6,10,14,16,16,16,16,17,18,19,19,19,20,22,24,27,29,30,28,25,23,21,19,19,20,22,23,23,21,19,16,14,11,9,7,6,7,8,9,9,8
934,653641.0,5909036.68453892,3.2,0.0,0,2,2,3,4,5,5,4,3,3,6,10,14,16,16,16,16,17,18,19,19,19,20,22,24,27,29,30,28,25,23,21,19,19,20,22,23,23,21,19,16,14,11,9,7,6,7,8,9,9,8,5,1,-3,-5,-6,-5,-4,-3,-2,-2,-4,-6,-8,-9,-10,-10,-11,-11,-11,-10,-7,-4,-1,2,3,3,3,2,3,3,2,1,0,-3,-6,-10,-13,-16,-17,-17,-17,-19,-21,-24,-27,-28,-27,-25,-22,-20
935,651455.0,5909058.6845389195,-0.34,0.0,0,5,1,-3,-5,-6,-5,-4,-3,-2,-2,-4,-6,-8,-9,-10,-10,-11,-11,-11,-10,-7,-4,-1,2,3,3,3,2,3,3,2,1,0,-3,-6,-10,-13,-16,-17,-17,-17,-19,-21,-24,-27,-28,-27,-25,-22,-20,-19,-20,-22,-23,-24,-23,-3,-1,1,3,5,6,8,9,11,13,15,17,18,18,17,15,12,10,9,10,13,16,18,17,15,13,11,11,13,15,17,19,19,18,15,12,9,7,6,6,8,11,14,17
936,648630.0,5909083.684538921,11.44,0.0,0,-19,-20,-22,-23,-24,-23,-3,-1,1,3,5,6,8,9,11,13,15,17,18,18,17,15,12,10,9,10,13,16,18,17,15,13,11,11,13,15,17,19,19,18,15,12,9,7,6,6,8,11,14,17,19,18,17,15,13,13,14,16,19,21,21,22,22,24,26,29,30,30,29,26,23,19,17,14,13,11,10,8,6,5,5,7,10,13,14,12,10,8,8,9,10,11,12,14,15,14,12,10,9,9
937,650491.0,5909086.68453892,14.33,0.0,0,19,18,17,15,13,13,14,16,19,21,21,22,22,24,26,29,30,30,29,26,23,19,17,14,13,11,10,8,6,5,5,7,10,13,14,12,10,8,8,9,10,11,12,14,15,14,12,10,9,9,9,8,6,5,4,5,7,8,9,8,7,5,4,3,3,4,5,7,7,6,5,5,8,12,15,16,15,15,14,15,16,17,17,18,20,22,24,27,28,28,27,25,22,20,19,20,20,21,21,19
938,652991.0,5909086.68453892,6.62,0.0,0,9,8,6,5,4,5,7,8,9,8,7,5,4,3,3,4,5,7,7,6,5,5,8,12,15,16,15,15,14,15,16,17,17,18,20,22,24,27,28,28,27,25,22,20,19,20,20,21,21,19,16,13,12,11,10,10,9,8,8,9,9,9,7,5,1,-2,-4,-5,-4,-3,-2,-2,-2,-4,-6,-7,-8,-9,-9,-10,-12,-12,-11,-8,-4,0,2,3,3,2,1,1,1,0,-1,-2,-4,-6,-9,-13
939,652099.0,5909102.6845389195,-0.48,0.0,0,16,13,12,11,10,10,9,8,8,9,9,9,7,5,1,-2,-4,-5,-4,-3,-2,-2,-2,-4,-6,-7,-8,-9,-9,-10,-12,-12,-11,-8,-4,0,2,3,3,2,1,1,1,0,-1,-2,-4,-6,-9,-13,-15,-16,-17,-17,-19,-22,-26,-29,-30,-28,-25,-21,-18,-18,-20,-23,-25,-26,-2,0,2,4,6,7,8,9,10,12,14,16,17,16,15,13,11,10,9,10,12,15,17,17,15,13,11,11,12,14,15,17
940,649299.0,5909127.6845389195,7.09,0.0,0,-15,-16,-17,-17,-19,-22,-26,-29,-30,-28,-25,-21,-18,-18,-20,-23,-25,-26,-2,0,2,4,6,7,8,9,10,12,14,16,17,16,15,13,11,10,9,10,12,15,17,17,15,13,11,11,12,14,15,17,17,16,15,13,10,8,7,7,9,12,16,19,20,20,19,17,15,15,16,18,20,22,22,21,21,21,23,24,26,26,24,22,20,17,15,13,12,11,11,9,8,6,6,7,9,10,10,9,7,7
941,649891.0,5909136.6845389195,13.32,0.0,0,17,16,15,13,10,8,7,7,9,12,16,19,20,20,19,17,15,15,16,18,20,22,22,21,21,21,23,24,26,26,24,22,20,17,15,13,12,11,11,9,8,6,6,7,9,10,10,9,7,7,8,10,11,12,14,15,16,16,15,13,12,12,11,10,7,5,5,6,8,11,12,11,10,9,7,6,6,7,8,8,8,6,5,6,8,12,15,16,15,14,13,14,14,15,16,18,19,21,23,25
942,652391.0,5909136.6845389195,8.39,0.0,0,8,10,11,12,14,15,16,16,15,13,12,12,11,10,7,5,5,6,8,11,12,11,10,9,7,6,6,7,8,8,8,6,5,6,8,12,15,16,15,14,13,14,14,15,16,18,19,21,23,25,26,26,25,23,21,19,18,18,18,18,17,14,11,9,8,8,9,9,9,9,9,9,9,9,7,4,1,-2,-4,-4,-3,-3,-3,-3,-4,-4,-5,-6,-6,-7,-8,-9,-11,-11,-10,-8,-4,0,3,4
943,652771.0,5909146.6845389195,-0.07,0.0,0,26,26,25,23,21,19,18,18,18,18,17,14,11,9,8,8,9,9,9,9,9,9,9,9,7,4,1,-2,-4,-4,-3,-3,-3,-3,-4,-4,-5,-6,-6,-7,-8,-9,-11,-11,-10,-8,-4,0,3,4,3,2,0,-1,-2,-3,-4,-5,-6,-8,-10,-12,-14,-15,-16,-17,-20,-23,-27,-29,-30,-27,-23,-20,-18,-18,-20,-24,-26,-27,-1,2,4,6,7,8,8,9,9,10,12,13,13,13,13,12,11,10,9,10
944,649971.0,5909171.6845389195,5.35,0.0,0,3,2,0,-1,-2,-3,-4,-5,-6,-8,-10,-12,-14,-15,-16,-17,-20,-23,-27,-29,-30,-27,-23,-20,-18,-18,-20,-24,-26,-27,-1,2,4,6,7,8,8,9,9,10,12,13,13,13,13,12,11,10,9,10,11,13,14,14,14,13,13,12,12,12,13,14,15,15,14,13,11,10,9,9,10,13,17,20,21,21,19,18,17,17,18,20,22,23,22,21,20,20,20,20,21,22,21,20,18,16,14,12,12,11
945,649291.0,5909186.68453892,13.24,0.0,0,11,13,14,14,14,13,13,12,12,12,13,14,15,15,14,13,11,10,9,9,10,13,17,20,21,21,19,18,17,17,18,20,22,23,22,21,20,20,20,20,21,22,21,20,18,16,14,12,12,11,11,11,11,10,9,8,8,7,5,4,5,6,8,11,12,13,14,15,16,16,16,16,15,15,14,12,9,5,4,5,9,12,13,14,13,13,12,12,12,12,11,10,8,6,5,5,8,12,14,15
946,651791.0,5909186.68453892,9.99,0.0,0,11,11,11,10,9,8,8,7,5,4,5,6,8,11,12,13,14,15,16,16,16,16,15,15,14,12,9,5,4,5,9,12,13,14,13,13,12,12,12,12,11,10,8,6,5,5,8,12,14,15,15,14,13,13,14,15,16,17,18,19,21,22,23,23,22,21,19,18,16,15,15,14,12,10,7,5,5,6,7,8,9,10,10,10,10,9,7,4,1,-1,-2,-3,-3,-4,-4,-5,-5,-5,-5,-4
947,653341.5,5909191.1845389195,0.53,0.0,0,15,14,13,13,14,15,16,17,18,19,21,22,23,23,22,21,19,18,16,15,15,14,12,10,7,5,5,6,7,8,9,10,10,10,10,9,7,4,1,-1,-2,-3,-3,-4,-4,-5,-5,-5,-5,-4,-4,-4,-5,-7,-9,-10,-10,-7,-4,1,4,5,4,2,-1,-3,-5,-6,-8,-9,-10,-10,-11,-11,-12,-14,-17,-19,-22,-24,-27,-28,-27,-24,-21,-19,-18,-19,-21,-23,-25,1,3,6,8,8,8,8,8,9
948,650566.5,5909216.1845389195,2.96,0.0,0,-4,-4,-5,-7,-9,-10,-10,-7,-4,1,4,5,4,2,-1,-3,-5,-6,-8,-9,-10,-10,-11,-11,-12,-14,-17,-19,-22,-24,-27,-28,-27,-24,-21,-19,-18,-19,-21,-23,-25,1,3,6,8,8,8,8,8,9,9,9,9,10,10,11,11,11,11,10,10,10,10,10,11,12,14,15,15,14,12,11,12,12,13,13,12,12,11,11,10,12,14,17,19,20,20,19,18,17,18,20,22,23,24,23,22,20,19,17
949,648741.0,5909236.68453892,13.51,0.0,0,9,9,9,10,10,11,11,11,11,10,10,10,10,10,11,12,14,15,15,14,12,11,12,12,13,13,12,12,11,11,10,12,14,17,19,20,20,19,18,17,18,20,22,23,24,23,22,20,19,17,17,18,19,20,20,18,16,14,12,11,11,12,13,14,14,13,10,7,3,1,0,2,6,9,12,13,13,13,14,15,16,17,17,18,18,17,14,10,5,3,4,8,12,14,15,16,16,18,19,19
950,651241.0,5909236.68453892,11.95,0.0,0,17,18,19,20,20,18,16,14,12,11,11,12,13,14,14,13,10,7,3,1,0,2,6,9,12,13,13,13,14,15,16,17,17,18,18,17,14,10,5,3,4,8,12,14,15,16,16,18,19,19,18,15,12,8,5,3,4,7,11,14,15,15,14,13,13,14,14,15,16,17,17,18,19,19,19,18,17,16,15,13,12,10,9,8,6,4,3,3,4,6,7,9,10,11,11,11,9,7,4,1
951,653741.0,5909236.68453892,0.74,0.0,0,18,15,12,8,5,3,4,7,11,14,15,15,14,13,13,14,14,15,16,17,17,18,19,19,19,18,17,16,15,13,12,10,9,8,6,4,3,3,4,6,7,9,10,11,11,11,9,7,4,1,0,-1,-2,-3,-4,-6,-7,-7,-6,-4,-2,-1,-1,-3,-5,-7,-9,-9,-8,-4,0,4,6,4,1,-3,-6,-8,-9,-11,-13,-14,-13,-12,-11,-12,-14,-18,-22,-25,-26,-26,-25,-23,-21,-19,-18,-19,-21,-22
952,651177.0,5909260.6845389195,-0.11,0.0,0,0,-1,-2,-3,-4,-6,-7,-7,-6,-4,-2,-1,-1,-3,-5,-7,-9,-9,-8,-4,0,4,6,4,1,-3,-6,-8,-9,-11,-13,-14,-13,-12,-11,-12,-14,-18,-22,-25,-26,-26,-25,-23,-21,-19,-18,-19,-21,-22,-22,-22,1,4,7,8,9,8,7,7,7,7,7,7,7,8,9,11,11,11,10,9,8,7,7,8,11,14,16,17,15,13,11,10,10,11,12,12,12,12,12,12,13,15,17,18,19,18,17,16
953,648402.0,5909285.6845389195,11.95,0.0,0,-22,-22,1,4,7,8,9,8,7,7,7,7,7,7,7,8,9,11,11,11,10,9,8,7,7,8,11,14,16,17,15,13,11,10,10,11,12,12,12,12,12,12,13,15,17,18,19,18,17,16,16,18,20,22,24,24,24,23,20,18,16,16,17,18,20,20,19,17,15,13,12,12,13,15,17,17,15,12,7,2,-1,-2,1,5,9,12,13,12,12,12,13,14,16,17,19,19,18,15,10,5
954,650691.0,5909286.68453892,12.99,0.0,0,16,18,20,22,24,24,24,23,20,18,16,16,17,18,20,20,19,17,15,13,12,12,13,15,17,17,15,12,7,2,-1,-2,1,5,9,12,13,12,12,12,13,14,16,17,19,19,18,15,10,5,2,3,7,11,15,16,18,20,22,24,24,22,18,13,8,4,3,4,7,10,13,15,15,15,14,14,14,14,15,16,15,15,15,16,16,16,15,14,13,12,10,7,6,4,3,2,1,0,0,2
955,653191.0,5909286.68453892,3.93,0.0,0,2,3,7,11,15,16,18,20,22,24,24,22,18,13,8,4,3,4,7,10,13,15,15,15,14,14,14,14,15,16,15,15,15,16,16,16,15,14,13,12,10,7,6,4,3,2,1,0,0,2,4,6,8,10,11,11,11,9,6,4,1,0,0,0,-2,-4,-6,-8,-8,-7,-4,-2,0,0,-1,-4,-6,-8,-9,-8,-5,-1,3,4,3,-1,-5,-8,-10,-12,-13,-15,-16,-15,-13,-12,-12,-16,-20,-25
956,651701.0,5909305.684538921,-1.05,0.0,0,4,6,8,10,11,11,11,9,6,4,1,0,0,0,-2,-4,-6,-8,-8,-7,-4,-2,0,0,-1,-4,-6,-8,-9,-8,-5,-1,3,4,3,-1,-5,-8,-10,-12,-13,-15,-16,-15,-13,-12,-12,-16,-20,-25,-27,-28,-26,-23,-20,-18,-17,-18,-19,-21,-21,-20,2,4,7,8,8,7,6,5,5,5,5,5,6,7,9,10,11,11,9,8,6,5,6,7,10,14,17,18,16,14,11,10,10,10,11,11,12,12
957,648951.0,5909330.6845389195,8.15,0.0,0,-27,-28,-26,-23,-20,-18,-17,-18,-19,-21,-21,-20,2,4,7,8,8,7,6,5,5,5,5,5,6,7,9,10,11,11,9,8,6,5,6,7,10,14,17,18,16,14,11,10,10,10,11,11,12,12,12,12,13,15,16,16,16,15,14,14,15,17,20,22,24,25,24,23,21,18,16,16,17,18,20,20,19,18,16,15,14,14,15,16,18,18,16,13,9,4,0,-1,2,5,9,11,12,11,11,11
958,650191.0,5909336.68453892,13.98,0.0,0,12,12,13,15,16,16,16,15,14,14,15,17,20,22,24,25,24,23,21,18,16,16,17,18,20,20,19,18,16,15,14,14,15,16,18,18,16,13,9,4,0,-1,2,5,9,11,12,11,11,11,12,14,15,17,18,18,17,14,10,5,3,3,7,11,14,17,19,22,24,26,26,23,19,14,9,5,3,3,6,9,12,14,14,14,14,14,14,14,14,15,14,13,13,13,14,13,12,11,10,8
959,652691.0,5909336.68453892,6.21,0.0,0,12,14,15,17,18,18,17,14,10,5,3,3,7,11,14,17,19,22,24,26,26,23,19,14,9,5,3,3,6,9,12,14,14,14,14,14,14,14,14,15,14,13,13,13,14,13,12,11,10,8,6,4,1,0,-1,-2,-2,-2,-2,0,2,5,8,10,11,11,10,9,6,4,2,1,1,1,-1,-3,-5,-7,-7,-6,-4,-2,0,0,-1,-3,-6,-7,-8,-8,-6,-3,0,1,-1,-4,-8,-10,-12,-14
960,652251.0,5909350.6845389195,-2.53,0.0,0,6,4,1,0,-1,-2,-2,-2,-2,0,2,5,8,10,11,11,10,9,6,4,2,1,1,1,-1,-3,-5,-7,-7,-6,-4,-2,0,0,-1,-3,-6,-7,-8,-8,-6,-3,0,1,-1,-4,-8,-10,-12,-14,-15,-16,-16,-15,-14,-13,-14,-18,-22,-26,-28,-28,-25,-21,-18,-15,-15,-17,-18,-19,-19,-17,1,3,5,6,6,5,4,3,3,3,4,5,6,8,10,11,10,9,8,6,5,5,6,8,11,14,16,17
961,649501.0,5909375.684538921,5.58,0.0,0,-15,-16,-16,-15,-14,-13,-14,-18,-22,-26,-28,-28,-25,-21,-18,-15,-15,-17,-18,-19,-19,-17,1,3,5,6,6,5,4,3,3,3,4,5,6,8,10,11,10,9,8,6,5,5,6,8,11,14,16,17,16,14,12,10,10,9,10,10,10,11,11,12,14,14,15,14,12,11,11,12,14,16,20,22,24,25,24,23,20,18,17,16,17,18,18,18,18,18,18,17,17,16,17,17,17,17,16,14,11,8
962,649691.0,5909386.68453892,13.75,0.0,0,16,14,12,10,10,9,10,10,10,11,11,12,14,14,15,14,12,11,11,12,14,16,20,22,24,25,24,23,20,18,17,16,17,18,18,18,18,18,18,17,17,16,17,17,17,17,16,14,11,8,5,3,3,6,8,11,11,11,11,11,12,14,15,16,16,15,14,12,9,6,5,6,8,11,14,17,20,22,25,25,24,22,18,15,11,7,5,4,4,7,9,11,13,14,14,14,13,13,13,13
963,652191.0,5909386.68453892,6.95,0.0,0,5,3,3,6,8,11,11,11,11,11,12,14,15,16,16,15,14,12,9,6,5,6,8,11,14,17,20,22,25,25,24,22,18,15,11,7,5,4,4,7,9,11,13,14,14,14,13,13,13,13,13,12,12,12,12,11,10,9,7,5,3,0,-2,-4,-4,-4,-5,-5,-5,-4,-1,3,6,9,10,10,9,7,6,5,3,3,2,2,1,-1,-3,-4,-5,-5,-4,-3,-1,-1,-2,-3,-5,-7,-8,-7
964,652705.5,5909396.1845389195,-2.84,0.0,0,13,12,12,12,12,11,10,9,7,5,3,0,-2,-4,-4,-4,-5,-5,-5,-4,-1,3,6,9,10,10,9,7,6,5,3,3,2,2,1,-1,-3,-4,-5,-5,-4,-3,-1,-1,-2,-3,-5,-7,-8,-7,-6,-5,-4,-4,-6,-8,-10,-13,-14,-16,-16,-16,-15,-14,-13,-14,-17,-20,-24,-26,-27,-26,-23,-19,-16,-14,-13,-15,-17,-18,-17,-1,1,2,4,4,4,3,2,2,2,3,5,7,9,11,11,10,8,6
965,649980.5,5909421.1845389195,3.32,0.0,0,-6,-5,-4,-4,-6,-8,-10,-13,-14,-16,-16,-16,-15,-14,-13,-14,-17,-20,-24,-26,-27,-26,-23,-19,-16,-14,-13,-15,-17,-18,-17,-1,1,2,4,4,4,3,2,2,2,3,5,7,9,11,11,10,8,6,4,4,5,8,11,13,15,16,16,15,14,13,11,10,9,8,9,9,9,10,12,13,14,13,11,9,8,9,11,14,17,20,23,25,25,24,22,20,18,17,17,17,16,16,16,16,17,18,19,19
966,649241.0,5909436.68453892,13.37,0.0,0,4,4,5,8,11,13,15,16,16,15,14,13,11,10,9,8,9,9,9,10,12,13,14,13,11,9,8,9,11,14,17,20,23,25,25,24,22,20,18,17,17,17,16,16,16,16,17,18,19,19,19,19,18,17,16,15,15,14,12,10,7,6,6,8,10,11,12,12,12,14,15,16,15,14,12,10,9,8,8,8,8,9,11,13,16,19,22,23,23,21,19,16,15,13,10,7,5,4,4,6
967,651741.0,5909436.68453892,8.23,0.0,0,19,19,18,17,16,15,15,14,12,10,7,6,6,8,10,11,12,12,12,14,15,16,15,14,12,10,9,8,8,8,8,9,11,13,16,19,22,23,23,21,19,16,15,13,10,7,5,4,4,6,9,11,13,14,14,13,12,11,11,11,11,11,11,11,10,9,7,5,3,0,-3,-5,-6,-6,-6,-6,-7,-8,-7,-4,-1,3,6,7,7,6,5,5,5,4,4,3,3,3,2,0,-1,-2,-3,-4
968,653196.0,5909441.6845389195,-3.22,0.0,0,9,11,13,14,14,13,12,11,11,11,11,11,11,11,10,9,7,5,3,0,-3,-5,-6,-6,-6,-6,-7,-8,-7,-4,-1,3,6,7,7,6,5,5,5,4,4,3,3,3,2,0,-1,-2,-3,-4,-4,-3,-3,-3,-4,-5,-6,-7,-7,-7,-8,-8,-9,-10,-12,-13,-15,-16,-17,-17,-16,-13,-11,-12,-15,-19,-22,-25,-26,-26,-24,-21,-17,-13,-11,-11,-13,-15,-16,-16,-4,-2,0,1,2,2,1,1,1,1
969,650471.0,5909466.6845389195,0.98,0.0,0,-4,-3,-3,-3,-4,-5,-6,-7,-7,-7,-8,-8,-9,-10,-12,-13,-15,-16,-17,-17,-16,-13,-11,-12,-15,-19,-22,-25,-26,-26,-24,-21,-17,-13,-11,-11,-13,-15,-16,-16,-4,-2,0,1,2,2,1,1,1,1,3,6,8,10,11,11,9,7,5,4,5,7,10,13,15,16,16,15,15,14,13,12,10,8,7,7,8,8,9,10,12,12,11,8,7,7,9,12,15,18,21,23,25,25,23,21,19,18,17,16
970,648791.0,5909486.68453892,13.13,0.0,0,3,6,8,10,11,11,9,7,5,4,5,7,10,13,15,16,16,15,15,14,13,12,10,8,7,7,8,8,9,10,12,12,11,8,7,7,9,12,15,18,21,23,25,25,23,21,19,18,17,16,16,14,13,13,13,15,18,20,21,21,21,19,18,16,16,16,16,16,14,10,8,7,8,10,12,13,13,14,16,17,16,15,12,9,8,7,7,8,10,10,10,10,12,14,17,20,21,20,17,15
971,651291.0,5909486.68453892,8.96,0.0,0,16,14,13,13,13,15,18,20,21,21,21,19,18,16,16,16,16,16,14,10,8,7,8,10,12,13,13,14,16,17,16,15,12,9,8,7,7,8,10,10,10,10,12,14,17,20,21,20,17,15,14,14,14,12,10,6,4,3,4,7,10,12,13,13,11,10,9,9,10,10,10,10,10,9,7,6,4,1,-2,-5,-7,-8,-8,-7,-8,-9,-10,-10,-8,-4,-1,2,3,3,3,3,3,4,4,4
972,653583.0,5909487.6845389195,-2.97,0.0,0,14,14,14,12,10,6,4,3,4,7,10,12,13,13,11,10,9,9,10,10,10,10,10,9,7,6,4,1,-2,-5,-7,-8,-8,-7,-8,-9,-10,-10,-8,-4,-1,2,3,3,3,3,3,4,4,4,4,4,4,4,3,2,0,-1,-3,-4,-4,-4,-3,-4,-5,-6,-7,-8,-9,-10,-12,-13,-14,-15,-15,-16,-18,-18,-18,-15,-11,-9,-11,-15,-20,-23,-25,-25,-24,-22,-18,-14,-10,-7,-8,-10,-13,-15,-6,-4
973,650883.0,5909512.684538921,-0.54,0.0,0,4,4,4,4,3,2,0,-1,-3,-4,-4,-4,-3,-4,-5,-6,-7,-8,-9,-10,-12,-13,-14,-15,-15,-16,-18,-18,-18,-15,-11,-9,-11,-15,-20,-23,-25,-25,-24,-22,-18,-14,-10,-7,-8,-10,-13,-15,-6,-4,-2,-1,0,0,0,0,1,2,4,6,8,10,10,10,9,7,6,5,6,8,11,14,15,15,15,14,14,14,13,12,10,8,6,6,7,7,8,9,10,10,9,7,6,7,9,13,16,19,21,23
974,648391.0,5909536.68453892,11.77,0.0,0,-2,-1,0,0,0,0,1,2,4,6,8,10,10,10,9,7,6,5,6,8,11,14,15,15,15,14,14,14,13,12,10,8,6,6,7,7,8,9,10,10,9,7,6,7,9,13,16,19,21,23,24,24,22,20,18,17,17,16,14,13,11,10,10,13,16,19,22,23,23,21,20,18,18,18,17,17,15,12,9,8,9,11,13,15,16,17,18,18,17,14,11,8,6,6,7,9,10,10,10,10
975,650891.0,5909536.68453892,9.6,0.0,0,24,24,22,20,18,17,17,16,14,13,11,10,10,13,16,19,22,23,23,21,20,18,18,18,17,17,15,12,9,8,9,11,13,15,16,17,18,18,17,14,11,8,6,6,7,9,10,10,10,10,11,13,15,17,17,16,14,12,11,12,13,13,11,7,5,3,4,6,9,11,12,11,9,8,7,8,8,9,9,9,8,7,6,4,2,-1,-4,-7,-9,-9,-9,-8,-8,-10,-11,-12,-11,-9,-6,-3
976,653391.0,5909536.68453892,-1.79,0.0,0,11,13,15,17,17,16,14,12,11,12,13,13,11,7,5,3,4,6,9,11,12,11,9,8,7,8,8,9,9,9,8,7,6,4,2,-1,-4,-7,-9,-9,-9,-8,-8,-10,-11,-12,-11,-9,-6,-3,-1,0,0,1,2,3,3,4,4,5,5,5,5,4,2,0,-3,-4,-4,-4,-4,-4,-5,-6,-8,-9,-11,-13,-15,-16,-17,-16,-16,-17,-18,-19,-18,-15,-11,-8,-9,-14,-19,-23,-24,-24,-22,-19,-15,-11
977,651315.0,5909558.6845389195,-1.6,0.0,0,-1,0,0,1,2,3,3,4,4,5,5,5,5,4,2,0,-3,-4,-4,-4,-4,-4,-5,-6,-8,-9,-11,-13,-15,-16,-17,-16,-16,-17,-18,-19,-18,-15,-11,-8,-9,-14,-19,-23,-24,-24,-22,-19,-15,-11,-6,-4,-4,-7,-11,-14,-7,-5,-3,-2,-2,-2,-2,-1,0,2,4,6,7,8,8,9,8,7,6,5,6,8,10,12,14,14,14,14,14,14,14,12,10,8,6,6,7,7,8,8,8,9,9,7
978,648615.0,5909583.684538921,10.26,0.0,0,-6,-4,-4,-7,-11,-14,-7,-5,-3,-2,-2,-2,-2,-1,0,2,4,6,7,8,8,9,8,7,6,5,6,8,10,12,14,14,14,14,14,14,14,12,10,8,6,6,7,7,8,8,8,9,9,7,7,8,11,14,18,20,21,22,23,22,20,19,18,17,16,15,14,11,9,8,8,10,14,18,22,24,25,24,22,20,19,18,17,16,13,11,9,8,9,11,14,16,18,19,20,19,17,14,11,8
979,650491.0,5909586.68453892,10.88,0.0,0,7,8,11,14,18,20,21,22,23,22,20,19,18,17,16,15,14,11,9,8,8,10,14,18,22,24,25,24,22,20,19,18,17,16,13,11,9,8,9,11,14,16,18,19,20,19,17,14,11,8,7,7,8,9,9,9,9,9,10,12,14,15,14,13,11,9,9,10,11,11,10,8,6,5,5,6,9,11,12,10,8,6,5,6,7,8,8,7,6,5,4,1,-1,-4,-7,-9,-10,-10,-9,-8
980,652991.0,5909586.68453892,-0.4,0.0,0,7,7,8,9,9,9,9,9,10,12,14,15,14,13,11,9,9,10,11,11,10,8,6,5,5,6,9,11,12,10,8,6,5,6,7,8,8,7,6,5,4,1,-1,-4,-7,-9,-10,-10,-9,-8,-8,-10,-12,-13,-14,-13,-11,-8,-5,-3,-2,0,1,1,2,3,3,4,5,6,6,5,3,1,-2,-4,-4,-4,-3,-3,-4,-6,-8,-11,-13,-15,-17,-17,-17,-16,-16,-16,-17,-18,-17,-15,-11,-8,-8,-12
981,651661.5,5909605.184538921,-3.13,0.0,0,-8,-10,-12,-13,-14,-13,-11,-8,-5,-3,-2,0,1,1,2,3,3,4,5,6,6,5,3,1,-2,-4,-4,-4,-3,-3,-4,-6,-8,-11,-13,-15,-17,-17,-17,-16,-16,-16,-17,-18,-17,-15,-11,-8,-8,-12,-16,-21,-23,-23,-21,-17,-13,-8,-4,-2,-2,-5,-10,-6,-3,-2,-2,-3,-4,-5,-3,-1,2,3,4,4,4,5,6,7,7,6,4,4,6,8,10,11,11,12,12,13,14,15,13,11,8,7,7,8
982,648986.5,5909630.1845389195,7.66,0.0,0,-16,-21,-23,-23,-21,-17,-13,-8,-4,-2,-2,-5,-10,-6,-3,-2,-2,-3,-4,-5,-3,-1,2,3,4,4,4,5,6,7,7,6,4,4,6,8,10,11,11,12,12,13,14,15,13,11,8,7,7,8,8,8,8,8,9,9,9,9,11,13,17,19,21,22,22,21,20,19,18,17,17,16,15,13,11,9,7,7,8,12,17,22,25,27,26,24,22,20,18,15,13,11,10,9,9,9,11,13,16,18
983,650141.0,5909636.68453892,11.58,0.0,0,8,8,8,8,9,9,9,9,11,13,17,19,21,22,22,21,20,19,18,17,17,16,15,13,11,9,7,7,8,12,17,22,25,27,26,24,22,20,18,15,13,11,10,9,9,9,11,13,16,18,20,21,19,17,13,11,9,8,8,9,9,8,7,7,8,10,11,13,13,12,10,8,7,6,7,8,9,9,9,7,6,6,7,10,11,11,9,6,4,4,5,7,7,6,5,4,3,1,-1,-4
984,652641.0,5909636.68453892,0.73,0.0,0,20,21,19,17,13,11,9,8,8,9,9,8,7,7,8,10,11,13,13,12,10,8,7,6,7,8,9,9,9,7,6,6,7,10,11,11,9,6,4,4,5,7,7,6,5,4,3,1,-1,-4,-7,-9,-11,-12,-11,-10,-9,-8,-9,-11,-14,-16,-16,-15,-12,-9,-5,-2,-1,0,0,0,1,2,3,4,5,5,5,3,1,-2,-4,-4,-4,-3,-2,-4,-6,-9,-11,-14,-16,-17,-17,-16,-15,-14,-15,-16
985,652036.0,5909651.6845389195,-5.09,0.0,0,-7,-9,-11,-12,-11,-10,-9,-8,-9,-11,-14,-16,-16,-15,-12,-9,-5,-2,-1,0,0,0,1,2,3,4,5,5,5,3,1,-2,-4,-4,-4,-3,-2,-4,-6,-9,-11,-14,-16,-17,-17,-16,-15,-14,-15,-16,-18,-17,-15,-11,-8,-7,-9,-13,-18,-21,-21,-20,-17,-12,-8,-4,-2,-2,-5,-9,-5,-2,0,-1,-3,-5,-6,-5,-3,0,2,2,1,1,2,3,5,5,4,2,2,3,4,6,7,8,9,11,13,15
986,649361.0,5909676.684538921,5.77,0.0,0,-18,-17,-15,-11,-8,-7,-9,-13,-18,-21,-21,-20,-17,-12,-8,-4,-2,-2,-5,-9,-5,-2,0,-1,-3,-5,-6,-5,-3,0,2,2,1,1,2,3,5,5,4,2,2,3,4,6,7,8,9,11,13,15,15,14,12,9,8,8,9,9,10,9,10,10,11,11,12,13,16,19,21,22,22,21,20,19,18,17,16,16,16,15,13,11,9,8,7,8,12,17,22,26,28,27,25,22,19,16,13,11,9,8
